184	12.1	0.17
185	15.4	0
186	18.4	0.01
187	23.35	0
188	19.7	0
189	16.95	0
190	18.75	0
191	18.25	0
192	19.05	0
193	19.95	0
194	22.2	0.01
195	16.2	0
196	16.35	0
197	19.05	0
198	22.3	0
199	20.05	0.64
200	20.95	0.04
201	19.75	0
202	18.1	0
203	15	0
204	16.85	0
205	17.2	0.66
206	17	0.02
207	17.4	0.02
208	16.15	0
209	17.7	0
210	18.5	0
211	21.45	0.01
212	20.3	0.69
213	22.7	0
214	22	0
215	18.4	0
216	17.4	0
217	17.8	0.05
218	20.1	0
219	21.65	0.01
220	20.1	0
221	23.4	0
222	26.3	0.01
223	20.3	0.08
224	17.85	0
225	15.15	0
226	18.7	0
227	20.65	0
228	20.45	0
229	22.45	0
230	16.6	0
231	12.7	0
232	15.45	0
233	14.75	0
234	19.1	0
235	20.2	0
236	15.7	0.08
237	13.8	0
238	15.9	0.03
239	7.55	1.8
240	12.3	0
241	18.05	0
242	15.85	0
243	13.75	0
244	12.95	0
245	13.8	0
246	10.35	0
247	9.45	0
248	11.6	0.01
249	14.8	0
250	18.6	0
251	18.1	0
252	15.5	0.17
253	14.35	0
254	12.1	0
255	9.8	0.13
256	3.65	0
257	6.8	0
258	5.5	0.02
259	8.5	0.21
260	9.95	0
261	5.45	0.01
262	8.25	0
263	6.6	0
264	11.55	0.02
265	3.2	0.02
266	6.2	0
267	7.95	0.17
268	10.6	0
269	13.25	0
270	7.3	1.25
271	4.1	0
272	1.95	0.07
273	-0.6	0.03
274	0.45	0
275	-0.25	0.46
276	-1.5	0.15
277	1.75	0
278	3.15	0
279	5.3	0
280	4.25	0
281	-2.15	0.06
282	-2.5	0.41
283	-1	0.03
284	4.05	0
285	8.05	0.19
286	0.05	0.08
287	3.6	0
288	12.2	0
289	10.6	0
290	12.8	0
291	12.35	0
292	6.9	0
293	11.35	0
294	4.75	0
295	5.55	0
296	7.55	0
297	11.95	0
298	10.95	0
299	10.7	0
300	8.25	0
301	8.4	0
302	7.9	0
303	7.15	0
304	6.55	0
305	5.05	0
306	6.95	0.22
307	5.75	0.04
308	6.6	0.09
309	-2.15	0.07
310	-7	0.03
311	-9.4	0.18
312	-9.85	0.02
313	-4.95	0.13
314	-0.75	0.45
315	-7.1	0.14
316	-5.1	0.03
317	4.8	0.01
318	8.2	0
319	7.7	0
320	-2.6	0.07
321	-9	0.05
322	1.3	0
323	4.45	0
324	7.55	0
325	4.6	0
326	5.1	0
327	3.55	0
328	-5	0.12
329	-1.45	0.03
330	3.45	0.02
331	9.65	0
332	7.4	0
333	2.2	0
334	-2.45	0
335	-3.55	0.39
336	-7.4	0.22
337	-8	0
338	-6.85	0
339	-10.6	0
340	-12.45	0
341	-8.7	0
342	-2.7	0
343	1.25	0
344	4.15	0
345	2.6	0
346	2.85	0
347	3.6	0
348	5.15	0
349	0.05	0
350	1.8	0
351	5.75	0
352	4.2	0
353	5.85	0
354	4.05	0
355	-0.7	0
356	-4.1	0
357	0.35	0
358	-7.55	0
359	-9.95	0
360	-7.95	0
361	-8.3	0.02
362	-4.05	0
363	5.05	0.01
364	-4	0.16
365	-17.3	0.02
